ID,Insects,Crop,Soil,Category_of_Toxicant,Does_count,Number_of_Weeks_Used,Number_Weeks_does_not used,Season,Crop_status 
71814,577,1,1,2,20,15.0,15,2,0
71815,577,1,1,2,20,16.0,13,1,0
71816,577,1,1,2,20,21.0,12,3,0
71817,577,1,1,2,20,21.0,13,1,0
71818,577,1,1,2,20,26.0,15,3,0
71819,577,1,1,2,20,28.0,4,2,0
71820,577,1,1,2,20,36.0,3,2,0
71821,577,1,1,2,25,19.0,17,2,0
71822,577,1,1,2,30,14.0,17,2,0
71823,577,1,1,2,30,20.0,7,2,0
71824,577,1,1,2,30,28.0,7,2,0
71825,577,1,1,2,40,20.0,7,3,0
71826,577,1,1,2,40,22.0,2,1,0
71827,577,1,1,2,40,25.0,16,1,0
71828,577,1,1,2,40,27.0,1,2,0
71829,577,1,1,2,60,25.0,9,3,0
71830,577,1,1,2,60,25.0,10,1,0
71831,626,1,1,2,5,12.0,20,2,0
71833,625,1,1,2,10,25.0,1,2,0
71834,625,1,1,2,15,32.0,9,2,0
71835,626,1,1,2,15,35.0,0,3,0
71837,625,1,1,2,20,31.0,4,2,0
71838,626,1,1,2,20,34.0,1,1,0
71839,625,1,1,2,40,20.0,12,2,0
71840,625,1,1,2,40,30.0,5,1,0
71841,626,1,1,2,50,28.0,0,2,0
71842,625,1,1,2,60,34.0,2,1,0
71844,677,1,1,2,10,20.0,15,1,0
71845,677,1,1,2,5,25.0,9,1,0
71846,677,1,1,2,10,11.0,21,1,0
71847,677,1,1,2,10,12.0,12,3,0
71848,677,1,1,2,10,16.0,11,2,0
71849,677,1,1,2,20,27.0,11,2,0
71850,677,1,1,2,25,23.0,10,3,0
71851,677,1,1,2,30,13.0,21,2,0
71852,677,1,1,2,30,21.0,2,1,0
71853,677,1,1,2,30,21.0,11,1,0
71854,677,1,1,2,40,16.0,20,1,0
71855,677,1,1,2,40,31.0,3,2,0
71856,677,1,1,2,40,35.0,1,1,0
71857,677,1,1,2,60,19.0,16,2,0
71858,677,1,1,2,60,20.0,17,1,0
71859,677,1,1,2,60,31.0,4,1,0
71860,677,1,1,2,20,24.0,17,3,1
71861,732,1,1,2,20,17.0,19,2,0
71862,731,1,1,2,5,25.0,0,2,0
71863,732,1,1,2,15,18.0,15,2,0
71864,731,1,1,2,15,19.0,16,2,0
71865,732,1,1,2,15,21.0,17,2,0
71866,731,1,1,2,15,30.0,5,3,0
71867,732,1,1,2,20,18.0,20,2,0
71868,731,1,1,2,20,24.0,11,3,0
71869,731,1,1,2,30,31.0,13,1,0
71871,731,1,1,2,40,18.0,14,1,0
71872,732,1,1,2,40,35.0,3,2,0
71873,732,1,1,2,40,40.0,0,1,0
71874,732,1,1,2,50,33.0,5,2,0
71875,732,1,1,2,60,40.0,2,2,0
71876,732,1,1,2,75,26.0,4,1,0
71878,789,1,1,2,10,20.0,20,1,0
71879,789,1,1,2,10,25.0,12,2,0
71880,790,1,1,2,15,7.0,1,1,0
71881,790,1,1,2,15,18.0,18,2,0
71882,789,1,1,2,20,18.0,13,2,0
71883,789,1,1,2,20,19.0,15,2,0
71884,790,1,1,2,20,20.0,6,2,0
71885,789,1,1,2,20,21.0,13,2,0
71886,789,1,1,2,20,28.0,10,2,0
71887,789,1,1,2,20,32.0,5,2,0
71888,789,1,1,2,20,34.0,6,1,0
71889,790,1,1,2,20,37.0,2,2,0
71891,790,1,1,2,30,8.0,6,1,0
71892,789,1,1,2,30,16.0,19,1,0
71893,789,1,1,2,30,17.0,20,2,0
71894,789,1,1,2,30,21.0,11,1,0
71895,790,1,1,2,30,29.0,6,2,0
71896,790,1,1,2,30,36.0,0,1,0
71897,789,1,1,2,40,15.0,21,3,0
71898,789,1,1,2,40,22.0,13,1,0
71899,790,1,1,2,40,26.0,13,2,0
71902,789,1,1,2,60,14.0,18,2,0
71903,789,1,1,2,60,32.0,8,2,0
71904,789,1,1,2,65,40.0,5,2,0
71905,789,1,1,2,90,26.0,5,1,0
71906,851,1,1,2,5,20.0,14,3,0
71907,851,1,1,2,10,28.0,9,1,0
71908,851,1,1,2,10,30.0,14,2,0
71909,850,1,1,2,15,12.0,23,2,0
71910,851,1,1,2,15,21.0,15,2,0
71911,851,1,1,2,15,30.0,4,1,0
71912,851,1,1,2,20,8.0,22,2,0
71913,851,1,1,2,20,13.0,23,2,0
71914,851,1,1,2,20,28.0,5,2,0
71915,850,1,1,2,20,30.0,4,2,0
71916,851,1,1,2,20,31.0,6,2,0
71917,851,1,1,2,30,13.0,23,1,0
71918,850,1,1,2,30,16.0,16,2,0
71919,851,1,1,2,30,30.0,4,2,0
71920,851,1,1,2,30,34.0,6,3,0
71921,851,1,1,2,40,35.0,2,2,0
71922,850,1,1,2,40,38.0,4,2,0
71923,851,1,1,2,40,40.0,0,1,0
71924,851,1,1,2,50,33.0,6,1,0
71925,851,1,1,2,60,25.0,14,3,0
71926,851,1,1,2,80,30.0,4,1,1
71927,915,1,1,2,10,16.0,12,2,0
71928,915,1,1,2,20,12.0,22,2,0
71930,915,1,1,2,20,20.0,19,1,0
71931,916,1,1,2,20,28.0,8,2,0
71932,915,1,1,2,20,28.0,15,2,0
71933,915,1,1,2,20,31.0,0,2,0
71935,915,1,1,2,25,23.0,14,1,0
71936,915,1,1,2,30,19.0,20,2,0
71937,915,1,1,2,30,25.0,15,1,0
71938,916,1,1,2,30,35.0,2,3,0
71939,916,1,1,2,40,18.0,22,1,0
71940,915,1,1,2,40,40.0,4,1,0
71941,916,1,1,2,50,41.0,0,2,0
71942,915,1,1,2,45,33.0,10,2,1
71943,915,1,1,2,20,18.0,19,1,1
71944,984,1,1,2,30,30.0,5,2,0
71946,984,1,1,2,5,28.0,14,3,0
71947,984,1,1,2,20,20.0,6,3,0
71949,984,1,1,2,30,35.0,3,2,0
71950,984,1,1,2,40,24.0,3,2,0
71953,984,1,1,2,60,28.0,16,2,0
71954,984,1,1,2,60,33.0,2,3,0
71956,1056,1,1,2,15,20.0,20,2,0
71957,1056,1,1,2,10,24.0,17,2,0
71959,1056,1,1,2,10,40.0,4,1,0
71960,1056,1,1,2,15,20.0,16,2,0
71961,1056,1,1,2,15,35.0,7,2,0
71962,1056,1,1,2,20,10.0,26,2,0
71963,1056,1,1,2,20,33.0,12,1,0
71964,1056,1,1,2,20,40.0,7,1,0
71965,1056,1,1,2,25,15.0,14,1,0
71966,1056,1,1,2,30,30.0,5,1,0
71967,1056,1,1,2,30,43.0,2,2,0
71968,1056,1,1,2,40,17.0,20,2,0
71969,1056,1,1,2,40,21.0,14,1,0
71970,1056,1,1,2,40,28.0,5,2,0
71971,1056,1,1,2,40,33.0,8,1,0
71972,1056,1,1,2,50,16.0,20,1,0
71973,1056,1,1,2,55,28.0,13,1,0
71974,1056,1,1,2,40,22.0,23,2,1
71975,1056,1,1,2,15,12.0,27,2,1
71976,1056,1,1,2,40,39.0,0,2,1
71977,1132,1,1,2,10,19.0,21,2,0
71978,1132,1,1,2,10,25.0,18,2,0
71979,1132,1,1,2,15,16.0,21,2,0
71980,1132,1,1,2,15,20.0,26,2,0
71981,1132,1,1,2,15,27.0,13,2,0
71982,1132,1,1,2,20,14.0,20,3,0
71983,1132,1,1,2,20,15.0,13,1,0
71984,1132,1,1,2,20,27.0,11,3,0
71985,1132,1,1,2,20,29.0,13,2,0
71987,1132,1,1,2,20,37.0,0,3,0
71988,1132,1,1,2,20,46.0,3,2,0
71989,1132,1,1,2,30,15.0,20,2,0
71990,1132,1,1,2,30,20.0,13,2,0
71991,1132,1,1,2,30,30.0,18,1,0
71992,1132,1,1,2,30,33.0,1,3,0
71994,1132,1,1,2,35,39.0,3,3,0
71995,1132,1,1,2,40,24.0,18,1,0
71996,1132,1,1,2,40,37.0,5,2,0
71997,1132,1,1,2,40,40.0,5,2,0
71998,1132,1,1,2,40,43.0,1,2,0
71999,1132,1,1,2,50,26.0,16,3,0
72000,1132,1,1,2,60,19.0,16,1,0
72002,1132,1,1,2,60,32.0,3,3,0
72003,1132,1,1,2,20,22.0,18,3,2
72004,1212,1,1,2,10,23.0,26,3,0
72005,1212,1,1,2,10,34.0,16,2,0
72006,1212,1,1,2,10,37.0,1,1,0
72007,1212,1,1,2,10,40.0,4,3,0
72008,1212,1,1,2,15,33.0,14,2,0
72009,1212,1,1,2,20,20.0,6,1,0
72011,1212,1,1,2,20,33.0,9,2,0
72012,1212,1,1,2,25,28.0,17,2,0
72013,1212,1,1,2,25,44.0,1,2,0
72015,1212,1,1,2,60,13.0,28,2,0
72016,1212,1,1,2,70,40.0,6,2,0
72017,1212,1,1,2,35,35.0,10,1,1
72018,1297,1,1,2,5,20.0,21,1,0
72019,1296,1,1,2,15,32.0,13,3,0
72020,1296,1,1,2,15,37.0,11,3,0
72021,1296,1,1,2,20,19.0,23,3,0
72023,1296,1,1,2,20,31.0,13,3,0
72024,1296,1,1,2,20,36.0,3,2,0
72026,1297,1,1,2,20,46.0,0,2,0
72027,1297,1,1,2,30,22.0,25,3,0
72028,1296,1,1,2,30,24.0,24,2,0
72029,1297,1,1,2,30,26.0,9,3,0
72030,1297,1,1,2,30,38.0,4,2,0
72031,1296,1,1,2,40,20.0,24,2,0
72032,1296,1,1,2,40,24.0,20,1,0
72033,1296,1,1,2,40,27.0,11,1,0
72034,1296,1,1,2,40,28.0,17,2,0
72035,1296,1,1,2,40,29.0,17,2,0
72037,1296,1,1,2,40,44.0,6,2,0
72038,1297,1,1,2,50,28.0,9,3,0
72039,1297,1,1,2,60,30.0,20,3,0
72040,1296,1,1,2,80,42.0,6,2,0
72042,1296,1,1,2,40,36.0,6,2,1
72043,1296,1,1,2,40,41.0,5,2,1
72045,1385,1,1,2,5,23.0,20,1,0
72046,1385,1,1,2,10,30.0,15,3,0
72047,1385,1,1,2,15,23.0,17,2,0
72048,1385,1,1,2,20,24.0,14,1,0
72049,1385,1,1,2,20,24.0,20,3,0
72050,1385,1,1,2,20,25.0,16,1,0
72051,1385,1,1,2,20,34.0,12,2,0
72052,1385,1,1,2,20,40.0,7,1,0
72053,1385,1,1,2,20,45.0,0,3,0
72054,1385,1,1,2,30,32.0,9,3,0
72055,1385,1,1,2,30,39.0,5,2,0
72056,1385,1,1,2,35,43.0,2,2,0
72057,1385,1,1,2,40,22.0,3,2,0
72059,1385,1,1,2,40,39.0,7,1,0
72060,1385,1,1,2,60,35.0,6,3,0
72061,1385,1,1,2,60,40.0,3,1,0
72062,1385,1,1,2,20,25.0,19,2,1
72063,1385,1,1,2,60,30.0,16,3,1
72064,1385,1,1,2,20,10.0,31,2,1
72065,1385,1,1,2,20,32.0,13,1,1
72066,1385,1,1,2,40,40.0,5,3,1
72067,1385,1,1,2,40,41.0,8,2,1
72068,1385,1,1,2,80,35.0,11,1,1
72069,1385,1,1,2,40,33.0,9,1,1
72070,1385,1,1,2,40,25.0,14,3,1
72071,1478,1,1,2,10,15.0,12,3,0
72072,1478,1,1,2,10,21.0,27,2,0
72073,1478,1,1,2,10,29.0,12,3,0
72074,1478,1,1,2,10,34.0,7,2,0
72075,1478,1,1,2,10,37.0,17,2,0
72077,1478,1,1,2,20,22.0,5,2,0
72078,1478,1,1,2,20,27.0,20,2,0
72079,1478,1,1,2,20,34.0,8,3,0
72080,1478,1,1,2,20,37.0,3,2,0
72081,1478,1,1,2,20,37.0,8,2,0
72083,1478,1,1,2,25,28.0,14,1,0
72084,1478,1,1,2,25,35.0,11,3,0
72086,1478,1,1,2,30,29.0,15,2,0
72087,1478,1,1,2,30,31.0,17,2,0
72088,1478,1,1,2,30,32.0,14,1,0
72089,1478,1,1,2,35,32.0,8,2,0
72090,1478,1,1,2,40,13.0,30,3,0
72091,1478,1,1,2,40,22.0,20,3,0
72092,1478,1,1,2,40,39.0,3,3,0
72093,1478,1,1,2,50,28.0,14,2,0
72094,1478,1,1,2,60,25.0,22,3,0
72095,1478,1,1,2,20,35.0,6,3,1
72096,1478,1,1,2,25,40.0,2,2,1
72097,1478,1,1,2,40,24.0,20,2,1
72098,1478,1,1,2,40,41.0,6,3,2
72099,1575,1,1,2,20,29.0,20,2,0
72100,1576,1,1,2,5,21.0,13,2,0
72102,1576,1,1,2,20,15.0,25,1,0
72103,1576,1,1,2,20,21.0,26,1,0
72104,1575,1,1,2,20,34.0,17,1,0
72105,1576,1,1,2,20,44.0,2,1,0
72106,1576,1,1,2,25,50.0,1,3,0
72107,1576,1,1,2,30,39.0,4,2,0
72108,1575,1,1,2,30,46.0,1,1,0
72109,1575,1,1,2,35,29.0,9,3,0
72110,1575,1,1,2,40,24.0,31,3,0
72111,1576,1,1,2,40,27.0,8,2,0
72112,1576,1,1,2,50,20.0,27,2,0
72113,1576,1,1,2,20,20.0,21,2,1
72114,1576,1,1,2,20,28.0,20,1,1
72115,1576,1,1,2,20,45.0,3,1,1
72116,1576,1,1,2,60,32.0,13,1,1
72117,1678,1,1,2,5,26.0,16,2,0
72118,1678,1,1,2,10,12.0,29,2,0
72119,1678,1,1,2,10,30.0,1,2,0
72120,1678,1,1,2,20,5.0,29,3,0
72121,1678,1,1,2,20,16.0,22,3,0
72122,1678,1,1,2,20,29.0,17,2,0
72123,1678,1,1,2,30,17.0,29,2,0
72124,1678,1,1,2,30,24.0,19,2,0
72125,1678,1,1,2,30,31.0,13,2,0
72126,1678,1,1,2,30,45.0,9,2,0
72127,1678,1,1,2,30,50.0,0,2,0
72129,1678,1,1,2,40,35.0,9,1,0
72131,1678,1,1,2,60,40.0,8,1,0
72132,1678,1,1,2,20,40.0,4,1,1
72133,1678,1,1,2,25,40.0,6,2,1
72134,1678,1,1,2,40,34.0,16,1,2
72135,1785,1,1,2,15,18.0,31,3,0
72136,1785,1,1,2,20,10.0,29,1,0
72138,1785,1,1,2,20,16.0,33,1,0
72139,1785,1,1,2,20,25.0,15,2,0
72140,1785,1,1,2,20,28.0,19,1,0
72141,1786,1,1,2,20,35.0,10,1,0
72142,1785,1,1,2,20,44.0,7,2,0
72143,1786,1,1,2,20,45.0,7,3,0
72145,1785,1,1,2,20,54.0,1,3,0
72146,1785,1,1,2,25,30.0,20,2,0
72147,1785,1,1,2,30,55.0,0,2,0
72148,1785,1,1,2,40,15.0,15,3,0
72149,1785,1,1,2,50,22.0,19,3,0
72150,1785,1,1,2,50,35.0,18,1,0
72152,1785,1,1,2,60,39.0,5,3,0
72153,1786,1,1,2,20,44.0,6,1,1
72155,1786,1,1,2,40,30.0,10,3,1
72156,1785,1,1,2,20,24.0,23,1,1
72157,1898,1,1,2,20,41.0,6,1,0
72158,1898,1,1,2,5,25.0,12,2,0
72159,1898,1,1,2,5,37.0,15,2,0
72160,1898,1,1,2,10,17.0,30,2,0
72161,1898,1,1,2,10,24.0,20,3,0
72162,1898,1,1,2,20,14.0,34,1,0
72163,1898,1,1,2,20,22.0,23,1,0
72165,1898,1,1,2,20,24.0,17,1,0
72166,1898,1,1,2,20,24.0,18,2,0
72167,1898,1,1,2,20,27.0,27,2,0
72168,1898,1,1,2,20,37.0,11,2,0
72169,1898,1,1,2,30,22.0,31,2,0
72170,1898,1,1,2,40,40.0,6,1,0
72171,1898,1,1,2,60,19.0,25,3,0
72172,1898,1,1,2,60,32.0,17,2,0
72173,1898,1,1,2,60,40.0,14,2,0
72175,1898,1,1,2,70,36.0,15,1,1
72176,1898,1,1,2,5,30.0,11,3,1
72177,1898,1,1,2,40,26.0,10,1,1
72178,2016,1,1,2,10,26.0,22,2,0
72179,2016,1,1,2,10,48.0,5,2,0
72181,2015,1,1,2,15,15.0,37,1,0
72182,2015,1,1,2,15,30.0,15,2,0
72183,2015,1,1,2,20,19.0,17,2,0
72184,2015,1,1,2,20,26.0,28,2,0
72185,2016,1,1,2,20,31.0,17,2,0
72186,2015,1,1,2,20,33.0,13,2,0
72187,2015,1,1,2,20,43.0,4,1,0
72188,2015,1,1,2,20,54.0,1,2,0
72189,2015,1,1,2,25,40.0,7,3,0
72190,2015,1,1,2,30,20.0,18,2,0
72191,2015,1,1,2,30,43.0,6,1,0
72192,2015,1,1,2,30,49.0,1,2,0
72193,2016,1,1,2,40,6.0,33,2,0
72194,2016,1,1,2,40,22.0,23,2,0
72195,2016,1,1,2,40,30.0,20,2,0
72196,2016,1,1,2,20,40.0,16,1,1
72197,2015,1,1,2,20,36.0,16,2,1
72198,2016,1,1,2,20,28.0,15,2,1
72199,2016,1,1,2,40,30.0,19,2,1
72201,2138,1,1,2,10,21.0,29,2,0
72202,2139,1,1,2,10,40.0,10,2,0
72205,2139,1,1,2,15,30.0,18,3,0
72207,2139,1,1,2,20,14.0,34,1,0
72208,2139,1,1,2,20,18.0,32,1,0
72210,2139,1,1,2,20,34.0,18,2,0
72211,2139,1,1,2,20,45.0,9,2,0
72212,2138,1,1,2,20,46.0,4,2,0
72213,2138,1,1,2,25,33.0,14,3,0
72214,2138,1,1,2,35,40.0,9,2,0
72216,2139,1,1,2,40,40.0,13,1,0
72217,2138,1,1,2,40,42.0,16,1,0
72218,2139,1,1,2,50,5.0,28,1,0
72219,2138,1,1,2,60,28.0,25,2,0
72220,2138,1,1,2,60,40.0,17,3,0
72221,2138,1,1,2,15,35.0,16,3,1
72222,2139,1,1,2,40,46.0,8,3,1
72223,2267,1,1,2,20,40.0,7,3,0
72224,2267,1,1,2,10,32.0,19,1,0
72225,2267,1,1,2,10,34.0,19,1,0
72226,2267,1,1,2,10,36.0,19,2,0
72227,2267,1,1,2,10,42.0,13,1,0
72228,2267,1,1,2,10,44.0,4,1,0
72229,2267,1,1,2,20,19.0,28,3,0
72230,2267,1,1,2,20,21.0,29,2,0
72231,2267,1,1,2,20,32.0,21,2,0
72232,2267,1,1,2,20,39.0,12,2,0
72233,2267,1,1,2,20,39.0,14,1,0
72234,2267,1,1,2,20,40.0,9,2,0
72235,2267,1,1,2,20,46.0,11,2,0
72236,2267,1,1,2,40,20.0,28,2,0
72237,2267,1,1,2,40,33.0,19,1,0
72238,2267,1,1,2,60,36.0,22,1,0
72239,2267,1,1,2,70,38.0,13,1,0
72240,2267,1,1,2,15,34.0,24,1,1
72241,2267,1,1,2,20,47.0,10,3,1
72242,2401,1,1,2,5,27.0,17,1,0
72243,2402,1,1,2,20,20.0,22,1,0
72244,2402,1,1,2,20,46.0,1,3,0
72245,2401,1,1,2,20,49.0,0,3,0
72246,2402,1,1,2,25,35.0,6,2,0
72247,2401,1,1,2,30,21.0,30,2,0
72250,2402,1,1,2,40,45.0,5,2,0
72251,2401,1,1,2,40,52.0,8,2,0
72253,2402,1,1,2,50,50.0,5,3,0
72254,2402,1,1,2,60,32.0,23,3,0
72255,2401,1,1,2,10,48.0,10,1,1
72256,2402,1,1,2,40,29.0,25,2,1
72257,2401,1,1,2,20,33.0,16,2,1
72258,2541,1,1,2,5,40.0,11,2,0
72259,2541,1,1,2,10,34.0,21,3,0
72260,2542,1,1,2,15,20.0,31,2,0
72261,2541,1,1,2,15,33.0,17,2,0
72262,2542,1,1,2,20,25.0,28,3,0
72264,2542,1,1,2,20,36.0,21,1,0
72265,2542,1,1,2,20,46.0,12,1,0
72266,2542,1,1,2,30,52.0,1,3,0
72267,2541,1,1,2,35,20.0,31,2,0
72268,2541,1,1,2,35,50.0,1,1,0
72269,2541,1,1,2,40,29.0,20,1,0
72270,2541,1,1,2,40,58.0,3,1,0
72271,2541,1,1,2,50,47.0,9,3,0
72272,2542,1,1,2,10,10.0,41,2,1
72273,2541,1,1,2,25,40.0,13,2,1
72274,2541,1,1,2,10,25.0,28,1,1
72275,2542,1,1,2,60,52.0,9,2,1
72277,2687,1,1,2,5,19.0,32,2,0
72278,2688,1,1,2,15,32.0,20,2,0
72279,2688,1,1,2,20,11.0,11,3,0
72280,2688,1,1,2,20,33.0,23,1,0
72281,2688,1,1,2,20,35.0,22,3,0
72282,2688,1,1,2,25,53.0,3,1,0
72283,2688,1,1,2,60,23.0,27,1,0
72284,2688,1,1,2,15,41.0,14,2,1
72285,2688,1,1,2,20,49.0,3,3,1
72286,2687,1,1,2,5,20.0,34,3,1
72288,2840,1,1,2,10,34.0,17,3,0
72289,2840,1,1,2,20,13.0,21,2,0
72290,2840,1,1,2,20,30.0,5,2,0
72291,2840,1,1,2,20,34.0,23,1,0
72292,2840,1,1,2,20,36.0,7,1,0
72294,2840,1,1,2,20,45.0,14,2,0
72295,2840,1,1,2,20,50.0,14,2,0
72297,2840,1,1,2,30,40.0,23,3,0
72298,2840,1,1,2,40,17.0,35,3,0
72299,2840,1,1,2,40,18.0,37,2,0
72300,2840,1,1,2,60,35.0,8,3,0
72301,2840,1,1,2,60,40.0,13,3,0
72303,2840,1,1,2,30,27.0,28,2,1
72304,2840,1,1,2,30,45.0,7,3,1
72305,2840,1,1,2,20,50.0,7,1,1
72306,2840,1,1,2,10,19.0,33,2,1
72307,2840,1,1,2,20,53.0,8,1,1
72308,2999,1,1,2,10,41.0,19,2,0
72309,2999,1,1,2,10,42.0,14,2,0
72310,2999,1,1,2,20,20.0,42,2,0
72311,2999,1,1,2,20,54.0,5,2,0
72313,2999,1,1,2,40,22.0,34,3,1
72314,2999,1,1,2,50,40.0,17,2,1
72316,3164,1,1,2,10,10.0,15,3,0
72317,3165,1,1,2,20,15.0,40,2,0
72318,3164,1,1,2,20,28.0,31,3,0
72319,3164,1,1,2,30,30.0,24,1,0
72321,3164,1,1,2,20,47.0,8,3,1
72322,3164,1,1,2,20,46.0,15,1,1
72323,3337,1,1,2,15,45.0,9,2,0
72324,3337,1,1,2,20,45.0,14,3,0
72325,3337,1,1,2,20,50.0,5,2,0
72326,3337,1,1,2,40,15.0,18,1,0
72327,3336,1,1,2,30,54.0,8,3,1
72329,3336,1,1,2,20,52.0,9,2,1
72330,3337,1,1,2,30,47.0,11,3,1
72331,3337,1,1,2,40,44.0,11,1,2
72332,3516,1,1,2,10,50.0,12,2,0
72333,3516,1,1,2,15,45.0,15,2,0
72334,3516,1,1,2,15,47.0,12,1,0
72335,3516,1,1,2,35,50.0,12,2,0
72336,3516,1,1,2,15,38.0,31,2,1
72337,3516,1,1,2,30,40.0,12,2,1
72338,3702,1,1,2,20,41.0,16,2,0
72339,3702,1,1,2,40,60.0,8,1,0
72340,3702,1,1,2,80,17.0,43,2,0
72341,3702,1,1,2,40,45.0,18,1,1
72342,3895,1,1,2,5,51.0,8,2,0
72343,3895,1,1,2,10,30.0,31,1,0
72344,3895,1,1,2,15,23.0,38,3,0
72345,3896,1,1,2,20,26.0,33,2,0
72346,3895,1,1,2,20,39.0,25,1,0
72348,3895,1,1,2,15,50.0,14,1,1
72349,3895,1,1,2,20,47.0,14,1,1
72351,3895,1,1,2,20,20.0,42,2,1
72352,3895,1,1,2,40,47.0,16,2,1
72353,4096,1,1,2,5,30.0,20,3,0
72354,4097,1,1,2,40,23.0,26,2,0
72355,4096,1,1,2,40,40.0,22,2,0
72356,4096,1,1,2,40,44.0,20,2,1
72357,4097,1,1,2,10,24.0,36,2,1
72358,151,0,1,2,5,18.0,2,2,0
72359,150,0,1,2,15,16.0,5,1,0
72360,150,0,1,2,20,13.0,4,2,0
72361,168,0,1,2,20,9.0,6,3,0
72362,169,0,1,2,30,14.0,5,1,0
72363,188,0,1,2,20,18.0,2,2,0
72364,209,0,1,2,20,14.0,8,2,0
72365,209,0,1,2,20,22.0,2,2,0
72366,209,0,1,2,30,15.0,5,2,0
72367,232,0,1,2,20,16.0,2,2,0
72368,232,0,1,2,95,16.0,5,1,0
72369,256,0,1,2,20,15.0,7,2,0
72370,257,0,1,2,30,10.0,9,2,0
72371,257,0,1,2,30,20.0,2,1,0
72372,283,0,1,2,20,15.0,7,3,0
72373,283,0,1,2,35,12.0,10,2,0
72374,312,0,1,2,15,10.0,12,2,0
72375,311,0,1,2,25,29.0,2,2,0
72377,342,0,1,2,35,12.0,5,1,0
72378,342,0,1,2,40,10.0,13,2,0
72380,342,0,1,2,40,16.0,6,2,0
72381,342,0,1,2,40,17.0,10,2,0
72382,342,0,1,2,40,18.0,2,1,0
72383,342,0,1,2,45,16.0,8,3,0
72384,375,0,1,2,10,24.0,2,1,0
72385,375,0,1,2,15,16.0,13,2,0
72386,375,0,1,2,20,11.0,14,1,0
72387,375,0,1,2,40,13.0,9,1,0
72388,375,0,1,2,50,30.0,1,1,0
72389,410,0,1,2,5,24.0,0,2,0
72390,410,0,1,2,10,20.0,1,1,0
72391,410,0,1,2,10,22.0,1,2,0
72392,411,0,1,2,15,21.0,1,2,0
72393,410,0,1,2,20,11.0,14,3,0
72395,410,0,1,2,20,26.0,2,3,0
72396,410,0,1,2,20,27.0,5,3,0
72398,411,0,1,2,25,20.0,6,3,0
72399,411,0,1,2,25,30.0,0,1,0
72400,410,0,1,2,30,19.0,7,2,0
72401,411,0,1,2,30,20.0,2,2,0
72402,411,0,1,2,30,20.0,3,1,0
72403,411,0,1,2,30,20.0,9,2,0
72405,410,0,1,2,35,13.0,13,2,0
72406,448,0,1,2,5,10.0,6,2,0
72407,448,0,1,2,10,5.0,6,2,0
72409,448,0,1,2,10,18.0,16,1,0
72410,448,0,1,2,15,14.0,14,2,0
72411,448,0,1,2,15,20.0,10,1,0
72412,448,0,1,2,20,32.0,0,2,0
72413,448,0,1,2,25,18.0,11,2,0
72414,448,0,1,2,25,19.0,14,2,0
72415,448,0,1,2,25,22.0,0,1,0
72416,448,0,1,2,25,24.0,5,1,0
72417,448,0,1,2,30,24.0,6,2,0
72419,448,0,1,2,35,26.0,1,1,0
72420,448,0,1,2,40,11.0,10,1,0
72421,448,0,1,2,40,23.0,8,3,0
72422,448,0,1,2,50,16.0,13,2,0
72423,448,0,1,2,50,27.0,4,1,0
72424,448,0,1,2,60,20.0,4,1,0
72425,448,0,1,2,60,20.0,13,2,0
72426,448,0,1,2,60,30.0,2,1,0
72427,489,0,1,2,10,8.0,14,1,0
72428,488,0,1,2,15,27.0,2,3,0
72429,488,0,1,2,20,16.0,8,3,0
72430,488,0,1,2,20,23.0,7,2,0
72431,488,0,1,2,20,28.0,3,1,0
72432,488,0,1,2,25,15.0,15,1,0
72433,488,0,1,2,30,14.0,3,2,0
72434,489,0,1,2,30,14.0,12,2,0
72435,488,0,1,2,30,20.0,8,2,0
72436,489,0,1,2,30,22.0,13,1,0
72437,488,0,1,2,30,31.0,1,2,0
72438,488,0,1,2,35,20.0,9,1,0
72439,488,0,1,2,45,24.0,7,1,0
72440,488,0,1,2,50,11.0,15,1,0
72441,489,0,1,2,50,25.0,6,1,0
72442,488,0,1,2,60,16.0,13,1,0
72443,489,0,1,2,60,18.0,11,2,0
72444,488,0,1,2,60,25.0,5,2,0
72445,488,0,1,2,80,10.0,15,1,0
72446,488,0,1,2,20,14.0,15,3,1
72448,531,0,1,2,10,14.0,3,3,0
72449,531,0,1,2,10,18.0,10,2,0
72450,531,0,1,2,10,27.0,3,3,0
72451,531,0,1,2,15,12.0,16,3,0
72453,531,0,1,2,15,30.0,1,2,0
72454,531,0,1,2,15,30.0,6,2,0
72455,531,0,1,2,20,10.0,8,1,0
72456,531,0,1,2,20,22.0,10,1,0
72457,531,0,1,2,25,11.0,15,2,0
72458,531,0,1,2,30,22.0,13,1,0
72460,531,0,1,2,30,31.0,2,1,0
72461,531,0,1,2,35,29.0,4,2,0
72462,531,0,1,2,40,21.0,6,1,0
72463,531,0,1,2,40,22.0,3,2,0
72465,531,0,1,2,45,32.0,0,3,0
72466,531,0,1,2,60,9.0,16,1,0
72469,531,0,1,2,60,28.0,0,1,0
72470,531,0,1,2,75,23.0,17,1,0
72471,577,0,1,2,5,13.0,19,2,0
72472,577,0,1,2,5,8.0,18,2,0
72473,577,0,1,2,15,18.0,14,2,0
72475,577,0,1,2,15,29.0,5,2,0
72476,577,0,1,2,15,30.0,1,2,0
72477,577,0,1,2,20,10.0,14,3,0
72478,577,0,1,2,25,19.0,8,1,0
